_0DamsId.id,_0DamsId.targetFlow,_0DamsId.useTargetIndicator,_0DamsId.name,_0DamsId.initialVolume,_1PeriodsValue,value
4,0.2,1,Dam 4,21350,16,0.2
4,0.2,1,Dam 4,21350,17,0.2
4,0.2,1,Dam 4,21350,18,0.2
4,0.2,1,Dam 4,21350,19,0.2
4,0.2,1,Dam 4,21350,20,0.2
4,0.2,1,Dam 4,21350,21,0.2
4,0.2,1,Dam 4,21350,22,0.2
4,0.2,1,Dam 4,21350,23,0.2
4,0.2,1,Dam 4,21350,24,0.2
5,2.5,1,Dam 5,56290,1,2.5
5,2.5,1,Dam 5,56290,2,2.5
5,2.5,1,Dam 5,56290,3,2.5
5,2.5,1,Dam 5,56290,4,2.5
5,2.5,1,Dam 5,56290,5,2.5
5,2.5,1,Dam 5,56290,6,2.5
5,2.5,1,Dam 5,56290,7,2.5
5,2.5,1,Dam 5,56290,8,2.5
5,2.5,1,Dam 5,56290,9,2.5
5,2.5,1,Dam 5,56290,10,2.5
5,2.5,1,Dam 5,56290,11,2.5
5,2.5,1,Dam 5,56290,12,2.5
5,2.5,1,Dam 5,56290,13,2.5
5,2.5,1,Dam 5,56290,14,2.5
5,2.5,1,Dam 5,56290,15,2.5
5,2.5,1,Dam 5,56290,16,2.5
5,2.5,1,Dam 5,56290,17,2.5
5,2.5,1,Dam 5,56290,18,2.5
5,2.5,1,Dam 5,56290,19,2.5
5,2.5,1,Dam 5,56290,20,2.5
5,2.5,1,Dam 5,56290,21,2.5
5,2.5,1,Dam 5,56290,22,2.5
5,2.5,1,Dam 5,56290,23,2.5
5,2.5,1,Dam 5,56290,24,2.5
6,3,1,Dam 6,83400,1,3
6,3,1,Dam 6,83400,2,3
6,3,1,Dam 6,83400,3,3
6,3,1,Dam 6,83400,4,3
6,3,1,Dam 6,83400,5,3
6,3,1,Dam 6,83400,6,3
6,3,1,Dam 6,83400,7,3
6,3,1,Dam 6,83400,8,3
6,3,1,Dam 6,83400,9,3
6,3,1,Dam 6,83400,10,3
6,3,1,Dam 6,83400,11,3
6,3,1,Dam 6,83400,12,3
6,3,1,Dam 6,83400,13,3
6,3,1,Dam 6,83400,14,3
6,3,1,Dam 6,83400,15,3
6,3,1,Dam 6,83400,16,3
6,3,1,Dam 6,83400,17,3
6,3,1,Dam 6,83400,18,3
6,3,1,Dam 6,83400,19,3
6,3,1,Dam 6,83400,20,3
6,3,1,Dam 6,83400,21,3
6,3,1,Dam 6,83400,22,3
6,3,1,Dam 6,83400,23,3
6,3,1,Dam 6,83400,24,3
7,2.5,1,Dam 7,222000,1,2.5
7,2.5,1,Dam 7,222000,2,2.5
7,2.5,1,Dam 7,222000,3,2.5
7,2.5,1,Dam 7,222000,4,2.5
7,2.5,1,Dam 7,222000,5,2.5
7,2.5,1,Dam 7,222000,6,2.5
7,2.5,1,Dam 7,222000,7,2.5
7,2.5,1,Dam 7,222000,8,2.5
7,2.5,1,Dam 7,222000,9,2.5
7,2.5,1,Dam 7,222000,10,2.5
7,2.5,1,Dam 7,222000,11,2.5
7,2.5,1,Dam 7,222000,12,2.5
7,2.5,1,Dam 7,222000,13,2.5
7,2.5,1,Dam 7,222000,14,2.5
7,2.5,1,Dam 7,222000,15,2.5
7,2.5,1,Dam 7,222000,16,2.5
7,2.5,1,Dam 7,222000,17,2.5
7,2.5,1,Dam 7,222000,18,2.5
7,2.5,1,Dam 7,222000,19,2.5
7,2.5,1,Dam 7,222000,20,2.5
7,2.5,1,Dam 7,222000,21,2.5
7,2.5,1,Dam 7,222000,22,2.5
7,2.5,1,Dam 7,222000,23,2.5
7,2.5,1,Dam 7,222000,24,2.5
8,1.2,1,Dam 8,105900,1,0.191
8,1.2,1,Dam 8,105900,2,0.4583
8,1.2,1,Dam 8,105900,3,0.4583
8,1.2,1,Dam 8,105900,4,0.4583
8,1.2,1,Dam 8,105900,5,0.4583
8,1.2,1,Dam 8,105900,6,0.4583
8,1.2,1,Dam 8,105900,7,0.4583
8,1.2,1,Dam 8,105900,8,0.4583
8,1.2,1,Dam 8,105900,9,0.4583
8,1.2,1,Dam 8,105900,10,0.4583
8,1.2,1,Dam 8,105900,11,0.4583
8,1.2,1,Dam 8,105900,12,0.4583
8,1.2,1,Dam 8,105900,13,0.4583
8,1.2,1,Dam 8,105900,14,0.4583
8,1.2,1,Dam 8,105900,15,0.4583
8,1.2,1,Dam 8,105900,16,0.4583
8,1.2,1,Dam 8,105900,17,0.4583
8,1.2,1,Dam 8,105900,18,0.4583
8,1.2,1,Dam 8,105900,19,0.4583
8,1.2,1,Dam 8,105900,20,0.4583
8,1.2,1,Dam 8,105900,21,0.4583
8,1.2,1,Dam 8,105900,22,0.4583
8,1.2,1,Dam 8,105900,23,0.4583
8,1.2,1,Dam 8,105900,24,1.2
9,1,0,Dam 9,123500,1,6.191
9,1,0,Dam 9,123500,2,6.191
9,1,0,Dam 9,123500,3,6.191
9,1,0,Dam 9,123500,4,6.191
9,1,0,Dam 9,123500,5,6.191
9,1,0,Dam 9,123500,6,6.191
9,1,0,Dam 9,123500,7,6.191
9,1,0,Dam 9,123500,8,6.191
9,1,0,Dam 9,123500,9,6.191
9,1,0,Dam 9,123500,10,6.191
9,1,0,Dam 9,123500,11,6.191
9,1,0,Dam 9,123500,12,6.191
9,1,0,Dam 9,123500,13,6.191
9,1,0,Dam 9,123500,14,6.191
9,1,0,Dam 9,123500,15,6.191
9,1,0,Dam 9,123500,16,6.191
9,1,0,Dam 9,123500,17,6.191
9,1,0,Dam 9,123500,18,6.191
9,1,0,Dam 9,123500,19,6.191
9,1,0,Dam 9,123500,20,6.191
9,1,0,Dam 9,123500,21,6.191
9,1,0,Dam 9,123500,22,6.191
9,1,0,Dam 9,123500,23,6.191
9,1,0,Dam 9,123500,24,6.191
