from,to,value
Kansas,Alabama,1099.3014609939435
Kansas,Alaska,4527.629049530875
Kansas,Arizona,1422.6497093248079
Kansas,Arkansas,553.995299014782
Kansas,California,2042.715650476693
Kansas,Colorado,746.3128539659818
Kansas,Connecticut,2062.1480848353954
Kansas,Delaware,1834.1436675313648
Kansas,Florida,1837.8652063788957
Kansas,Georgia,1327.125016146934
Kansas,Hawaii,6063.020772667304
Kansas,Idaho,1607.8289687426034
Kansas,Illinois,694.877555209052
Kansas,Indiana,913.8424678735398
Kansas,Iowa,489.0818272848852
Kansas,Kansas,0.0
Kansas,Kentucky,1058.8870756824517
Kansas,Louisiana,930.4068997974539
Kansas,Maine,2362.5320086389947
Kansas,Maryland,1724.8500765244178
Kansas,Massachusetts,2166.021139652399
Kansas,Michigan,1153.6481610691446
Kansas,Minnesota,830.5379608551516
Kansas,Mississippi,904.9494887887208
Kansas,Missouri,386.42393264167066
Kansas,Montana,1455.8502428841462
Kansas,Nebraska,317.62947264489276
Kansas,Nevada,1768.1210571088081
Kansas,New Hampshire,2173.3265572178293
Kansas,New Jersey,1913.332245172811
Kansas,New Mexico,942.4799276851634
Kansas,New York,1884.5388557322385
Kansas,North Carolina,1533.2977295283602
Kansas,North Dakota,1031.5008921786552
Kansas,Ohio,1215.4353000585627
Kansas,Oklahoma,329.8698497810531
Kansas,Oregon,2203.8881955805796
Kansas,Pennsylvania,1685.7894993556881
Kansas,Rhode Island,2165.701295795473
Kansas,South Carolina,1506.4478562712773
Kansas,South Dakota,680.7352870911669
Kansas,Tennessee,941.2818828100563
Kansas,Texas,834.6188410861257
Kansas,Utah,1312.918238914072
Kansas,Vermont,2090.396824847405
Kansas,Virginia,1622.628115698209
Kansas,Washington,2231.2590639083014
Kansas,West Virginia,1371.093786938554
Kansas,Wisconsin,871.012020337305
Kansas,Wyoming,1007.9539791280403
Kentucky,Alabama,573.9991617557278
Kentucky,Alaska,5244.495200768618
Kentucky,Arizona,2448.0217703128383
Kentucky,Arkansas,752.4634639186685
Kentucky,California,3101.242540596882
Kentucky,Colorado,1802.9294447213754
Kentucky,Connecticut,1109.0540360826972
Kentucky,Delaware,818.151368956741
Kentucky,Florida,1136.0225367562878
Kentucky,Georgia,523.0708370584045
Kentucky,Hawaii,7121.545845019963
Kentucky,Idaho,2592.464556414556
Kentucky,Illinois,477.5016236859458
Kentucky,Indiana,278.9903065969567
Kentucky,Iowa,874.2133345642225
Kentucky,Kansas,1058.8870756824517
Kentucky,Kentucky,0.0
Kentucky,Louisiana,978.4498174167936
Kentucky,Maine,1495.9039340776847
Kentucky,Maryland,703.2678893321299
Kentucky,Massachusetts,1228.2356891829602
Kentucky,Michigan,629.4933020099713
Kentucky,Minnesota,1175.2243226041035
Kentucky,Mississippi,712.1302681856996
Kentucky,Missouri,672.7121559275569
Kentucky,Montana,2343.304748557753
Kentucky,Nebraska,1228.8888196301682
Kentucky,Nevada,2825.221820193718
Kentucky,New Hampshire,1278.6536454890756
Kentucky,New Jersey,924.3622975303455
Kentucky,New Mexico,1956.3885227643839
Kentucky,New York,967.6666677126055
Kentucky,North Carolina,489.5739369912578
Kentucky,North Dakota,1648.310895186096
Kentucky,Ohio,344.47058939056075
Kentucky,Oklahoma,1118.2697510898965
Kentucky,Oregon,3196.6557582630635
Kentucky,Pennsylvania,720.7829220464075
Kentucky,Rhode Island,1210.1077072680566
Kentucky,South Carolina,540.9536900247181
Kentucky,South Dakota,1439.6639714942899
Kentucky,Tennessee,279.52154810941425
Kentucky,Texas,1391.785646752027
Kentucky,Utah,2360.403667178466
Kentucky,Vermont,1229.043593598563
Kentucky,Virginia,571.9095770305058
Kentucky,Washington,3171.2382754919404
Kentucky,West Virginia,337.92880017467746
Kentucky,Wisconsin,843.1547886243084
Kentucky,Wyoming,1997.0536326520507
Louisiana,Alabama,512.3114365877265
Louisiana,Alaska,5451.228348021948
Louisiana,Arizona,1855.3336846534437
Louisiana,Arkansas,425.3049792572271
Louisiana,California,2624.1167225572185
Louisiana,Colorado,1502.7274268152084
Louisiana,Connecticut,2060.002692068917
Louisiana,Delaware,1736.6964401024304
Louisiana,Florida,1055.546222713866
Louisiana,Georgia,802.1397989703519
Louisiana,Hawaii,6557.851123663054
Louisiana,Idaho,2450.627904469809
Louisiana,Illinois,1053.5090691041178
Louisiana,Indiana,1090.3050468168801
Louisiana,Iowa,1211.853262255757
Louisiana,Kansas,930.4068997974539
Louisiana,Kentucky,978.4498174167936
Louisiana,Louisiana,0.0
Louisiana,Maine,2466.6565437894233
Louisiana,Maryland,1624.4925430501762
Louisiana,Massachusetts,2182.5444684531494
Louisiana,Michigan,1498.461288201792
Louisiana,Minnesota,1625.1289440491987
Louisiana,Mississippi,270.65051233379074
Louisiana,Missouri,811.387000922778
Louisiana,Montana,2364.409907919443
Louisiana,Nebraska,1246.7881233890448
Louisiana,Nevada,2426.2238617737416
Louisiana,New Hampshire,2246.453086087003
Louisiana,New Jersey,1861.3211142434889
Louisiana,New Mexico,1400.6943745028411
Louisiana,New York,1936.530037424029
Louisiana,North Carolina,1223.8217960627662
Louisiana,North Dakota,1940.3359303217405
Louisiana,Ohio,1312.281930415007
Louisiana,Oklahoma,678.0962943813232
Louisiana,Oregon,3017.0191191046233
Louisiana,Pennsylvania,1682.2176752420828
Louisiana,Rhode Island,2156.180676032918
Louisiana,South Carolina,1066.6034887823619
Louisiana,South Dakota,1603.3861741661171
Louisiana,Tennessee,699.7536259052498
Louisiana,Texas,542.4906817743312
Louisiana,Utah,2057.8138506598007
Louisiana,Vermont,2203.9649447794072
Louisiana,Virginia,1452.6053961111788
Louisiana,Washington,3094.0430758666357
Louisiana,West Virginia,1285.2154725889236
Louisiana,Wisconsin,1470.2386653068943
Louisiana,Wyoming,1876.4720706509327
Maine,Alabama,1999.4852434882214
Maine,Alaska,5427.863082905094
Maine,Arizona,3775.9641467099536
Maine,Arkansas,2230.8083503407606
Maine,California,4294.948469795526
Maine,Colorado,3015.207461973033
Maine,Connecticut,439.8592648615475
Maine,Delaware,782.9669497611236
Maine,Florida,2176.958749352479
Maine,Georgia,1785.1790823397812
Maine,Hawaii,8235.712405032598
Maine,Idaho,3533.467609764354
Maine,Illinois,1673.4570596856863
Maine,Indiana,1486.412976751877
Maine,Iowa,1943.0487565419912
Maine,Kansas,2362.5320086389947
Maine,Kentucky,1495.9039340776847
Maine,Louisiana,2466.6565437894233
Maine,Maine,0.0
Maine,Maryland,876.649327141216
Maine,Massachusetts,324.28443067524506
Maine,Michigan,1220.0020604548176
Maine,Minnesota,1917.5406473138667
Maine,Mississippi,2196.4488435900153
Maine,Missouri,2020.1164015050192
Maine,Montana,3157.6077207002836
Maine,Nebraska,2373.650037978568
Maine,Nevada,3976.048684833276
Maine,New Hampshire,222.40938440294784
Maine,New Jersey,645.1796654711144
Maine,New Mexico,3304.190174781592
Maine,New York,530.1304116116161
Maine,North Carolina,1339.9969272720693
Maine,North Dakota,2350.1155902048913
Maine,Ohio,1194.8742063000223
Maine,Oklahoma,2537.436936859801
Maine,Oregon,4095.231627546174
Maine,Pennsylvania,785.870656684055
Maine,Rhode Island,377.00002262257766
Maine,South Carolina,1560.1360085105894
Maine,South Dakota,2371.472943047218
Maine,Tennessee,1769.4348851662805
Maine,Texas,2880.1400185289067
Maine,Utah,3484.322845463731
Maine,Vermont,274.2925643935476
Maine,Virginia,1063.4919261925793
Maine,Washington,3958.3137370797335
Maine,West Virginia,1182.5071194308418
Maine,Wisconsin,1602.3857732134134
Maine,Wyoming,3028.1440578808324
Maryland,Alabama,1136.1957739420764
Maryland,Alaska,5537.692004643964
Maryland,Arizona,3137.067132958177
Maryland,Arkansas,1453.7255758882072
Maryland,California,3758.553189290281
Maryland,Colorado,2451.987541755227
Maryland,Connecticut,443.95036999479254
Maryland,Delaware,115.16963272329212
Maryland,Florida,1335.3778478664747
Maryland,Georgia,908.9901680048658
Maryland,Hawaii,7773.185094310532
Maryland,Idaho,3155.2074134828013
Maryland,Illinois,1051.507148186086
Maryland,Indiana,816.4035558070563
Maryland,Iowa,1422.8296215866212
Maryland,Kansas,1724.8500765244178
Maryland,Kentucky,703.2678893321299
Maryland,Louisiana,1624.4925430501762
Maryland,Maine,876.649327141216
Maryland,Maryland,0.0
Maryland,Massachusetts,567.2454679845713
Maryland,Michigan,801.8132301067236
Maryland,Minnesota,1582.1513852986275
Maryland,Mississippi,1354.6249732030674
Maryland,Missouri,1343.2648328408416
Maryland,Montana,2848.8588198143993
Maryland,Nebraska,1836.1135121280329
Maryland,Nevada,3466.8777029227153
Maryland,New Hampshire,655.5560251390307
Maryland,New Jersey,238.73034440226314
Maryland,New Mexico,2647.2575436720344
Maryland,New York,378.83891894946186
Maryland,North Carolina,465.18315221602285
Maryland,North Dakota,2074.3525588248285
Maryland,Ohio,530.838578352857
Maryland,Oklahoma,1818.4588606096704
Maryland,Oregon,3753.199935068669
Maryland,Pennsylvania,173.35913882990906
Maryland,Rhode Island,534.3548899684232
Maryland,South Carolina,687.412899918103
Maryland,South Dakota,1961.2665635115875
Maryland,Tennessee,947.8350334330951
Maryland,Texas,2083.125679739002
Maryland,Utah,2987.3705872044543
Maryland,Vermont,650.2140219933251
Maryland,Virginia,186.9349756458229
Maryland,Washington,3684.037819162286
Maryland,West Virginia,365.61957460698113
Maryland,Wisconsin,1210.0217175539808
Maryland,Wyoming,2582.126497626614
Massachusetts,Alabama,1701.7801533118393
Massachusetts,Alaska,5533.003431106637
Massachusetts,Arizona,3588.3822725204805
Massachusetts,Arkansas,1976.8664014119336
Massachusetts,California,4151.485994556296
Massachusetts,Colorado,2853.8593736920407
Massachusetts,Connecticut,123.42072889527114
Massachusetts,Delaware,465.8462167123591
Massachusetts,Florida,1852.755582000208
Massachusetts,Georgia,1474.725009313109
Massachusetts,Hawaii,8132.463053626662
Massachusetts,Idaho,3447.735834685228
Massachusetts,Illinois,1471.1687652160579
Massachusetts,Indiana,1261.9611841694427
Massachusetts,Iowa,1784.0208166142659
Massachusetts,Kansas,2166.021139652399
Massachusetts,Kentucky,1228.2356891829602
Massachusetts,Louisiana,2182.5444684531494
Massachusetts,Maine,324.28443067524506
Massachusetts,Maryland,567.2454679845713
Massachusetts,Massachusetts,0.0
Massachusetts,Michigan,1067.6999186884043
Massachusetts,Minnesota,1825.5857091092128
Massachusetts,Mississippi,1911.9274923377927
Massachusetts,Missouri,1804.2725850395714
Massachusetts,Montana,3095.1113078919225
Massachusetts,Nebraska,2215.5982879607386
Massachusetts,Nevada,3842.042792397809
Massachusetts,New Hampshire,135.9864845300963
Massachusetts,New Jersey,329.6238793341613
Massachusetts,New Mexico,3106.9756967289477
Massachusetts,New York,281.7186618471739
Massachusetts,North Carolina,1024.5728575509643
Massachusetts,North Dakota,2289.5133753701457
Massachusetts,Ohio,959.9907362017489
Massachusetts,Oklahoma,2310.01523553189
Massachusetts,Oregon,4027.0048590980914
Massachusetts,Pennsylvania,507.55371784473533
Massachusetts,Rhode Island,61.11490257971988
Massachusetts,South Carolina,1242.4109548837278
Massachusetts,South Dakota,2261.1948987949672
Massachusetts,Tennessee,1492.9159901575454
Massachusetts,Texas,2620.003596476149
Massachusetts,Utah,3352.330859962654
Massachusetts,Vermont,223.5330451772799
Massachusetts,Virginia,752.0842044645372
Massachusetts,Washington,3915.0510857260374
Massachusetts,West Virginia,899.8101460964895
Massachusetts,Wisconsin,1479.63560921084
Massachusetts,Wyoming,2912.309325851647
Michigan,Alabama,1186.5459870827324
Michigan,Alaska,4762.059442204382
Michigan,Arizona,2557.286888581585
Michigan,Arkansas,1148.1915728302597
Michigan,California,3087.026713124928
Michigan,Colorado,1797.1703345143724
Michigan,Connecticut,984.7401313541391
Michigan,Delaware,875.4009824275929
Michigan,Florida,1749.5799753029671
Michigan,Georgia,1146.750513710087
Michigan,Hawaii,7065.834645561604
Michigan,Idaho,2393.2997118399653
Michigan,Illinois,495.49963787664575
Michigan,Indiana,412.4251196049801
Michigan,Iowa,724.0031421985161
Michigan,Kansas,1153.6481610691446
Michigan,Kentucky,629.4933020099713
Michigan,Louisiana,1498.461288201792
Michigan,Maine,1220.0020604548176
Michigan,Maryland,801.8132301067236
Michigan,Massachusetts,1067.6999186884043
Michigan,Michigan,0.0
Michigan,Minnesota,787.4984207278444
Michigan,Mississippi,1259.9532353488464
Michigan,Missouri,846.9263954718768
Michigan,Montana,2063.075426048564
Michigan,Nebraska,1155.8078172240623
Michigan,Nevada,2775.09567559278
Michigan,New Hampshire,1047.5854436899817
Michigan,New Jersey,895.2367231666153
Michigan,New Mexico,2090.2711270083564
Michigan,New York,793.2962915129131
Michigan,North Carolina,947.090200890449
Michigan,North Dakota,1276.089389758149
Michigan,Ohio,358.1834822014048
Michigan,Oklahoma,1367.9620518478134
Michigan,Oregon,2982.3937410638846
Michigan,Pennsylvania,677.7627978411067
Michigan,Rhode Island,1082.4329105187587
Michigan,South Carolina,1098.3106585345604
Michigan,South Dakota,1199.3653574447576
Michigan,Tennessee,862.9506763483703
Michigan,Texas,1783.1894407349876
Michigan,Utah,2284.9163739204337
Michigan,Vermont,953.6956347465807
Michigan,Virginia,818.9926640181387
Michigan,Washington,2895.3896659255843
Michigan,West Virginia,616.2251012973078
Michigan,Wisconsin,421.04081214333263
Michigan,Wyoming,1846.1127410860256
Minnesota,Alabama,1557.222713178618
Minnesota,Alaska,4069.3146101364628
Minnesota,Arizona,1997.2177993075559
Minnesota,Arkansas,1199.8539181178053
Minnesota,California,2400.5335224204364
Minnesota,Colorado,1191.2010073540669
Minnesota,Connecticut,1756.0635928028892
Minnesota,Delaware,1661.4518689651889
Minnesota,Florida,2265.9364552784655
Minnesota,Georgia,1657.876914761872
Minnesota,Hawaii,6319.59511871141
Minnesota,Idaho,1622.9891923286793
Minnesota,Illinois,716.0164997851267
Minnesota,Indiana,900.2988234659202
Minnesota,Iowa,413.36333299360064
Minnesota,Kansas,830.5379608551516
Minnesota,Kentucky,1175.2243226041035
Minnesota,Louisiana,1625.1289440491987
Minnesota,Maine,1917.5406473138667
Minnesota,Maryland,1582.1513852986275
Minnesota,Massachusetts,1825.5857091092128
Minnesota,Michigan,787.4984207278444
Minnesota,Minnesota,0.0
Minnesota,Mississippi,1485.3785719408975
Minnesota,Missouri,815.9961345335352
Minnesota,Montana,1276.838162438526
Minnesota,Nebraska,618.5317692444786
Minnesota,Nevada,2072.9424877153997
Minnesota,New Hampshire,1781.3505232832554
Minnesota,New Jersey,1681.6624063056706
Minnesota,New Mexico,1594.9082164403892
Minnesota,New York,1563.979459338923
Minnesota,North Carolina,1628.6656423039385
Minnesota,North Dakota,493.53894460175866
Minnesota,Ohio,1079.0653553653094
Minnesota,Oklahoma,1155.0653955001783
Minnesota,Oregon,2202.6050549208276
Minnesota,Pennsylvania,1465.150397042909
Minnesota,Rhode Island,1848.5767092385404
Minnesota,South Carolina,1715.9819039808465
Minnesota,South Dakota,462.3188018502827
Minnesota,Tennessee,1260.9668921810503
Minnesota,Texas,1658.9493248280628
Minnesota,Utah,1583.244876209379
Minnesota,Vermont,1675.42502453925
Minnesota,Virginia,1570.9851126149233
Minnesota,Washington,2107.9885841620426
Minnesota,West Virginia,1332.788058968058
Minnesota,Wisconsin,372.4138774912667
Minnesota,Wyoming,1115.5831580437273
Mississippi,Alabama,270.1429868372372
Mississippi,Alaska,5421.9309643835395
Mississippi,Arizona,2022.994260515161
Mississippi,Arkansas,351.19734579569246
Mississippi,California,2767.0074058239798
Mississippi,Colorado,1571.0734080119223
Mississippi,Connecticut,1789.4261050301584
Mississippi,Delaware,1467.2047525937523
Mississippi,Florida,945.9852896419285
Mississippi,Georgia,564.6296410584862
Mississippi,Hawaii,6740.424809959928
Mississippi,Idaho,2494.729641698515
Mississippi,Illinois,848.4667651671291
Mississippi,Indiana,847.7871982994373
Mississippi,Iowa,1077.0341630410235
Mississippi,Kansas,904.9494887887208
Mississippi,Kentucky,712.1302681856996
Mississippi,Louisiana,270.65051233379074
Mississippi,Maine,2196.4488435900153
Mississippi,Maryland,1354.6249732030674
Mississippi,Massachusetts,1911.9274923377927
Mississippi,Michigan,1259.9532353488464
Mississippi,Minnesota,1485.3785719408975
Mississippi,Mississippi,0.0
Mississippi,Missouri,677.9343941028147
Mississippi,Montana,2360.6918825609096
Mississippi,Nebraska,1203.9923036277576
Mississippi,Nevada,2544.290925984099
Mississippi,New Hampshire,1976.0542698071963
Mississippi,New Jersey,1591.0981175167547
Mississippi,New Mexico,1547.558426195003
Mississippi,New York,1666.322384138425
Mississippi,North Carolina,962.9538886775463
Mississippi,North Dakota,1852.0487455591538
Mississippi,Ohio,1050.3997076243638
Mississippi,Oklahoma,737.300498776053
Mississippi,Oregon,3079.2544256972005
Mississippi,Pennsylvania,1411.7161430633544
Mississippi,Rhode Island,1885.7850269778999
Mississippi,South Carolina,821.1068402265416
Mississippi,South Dakota,1538.3193500820057
Mississippi,Tennessee,432.6203225634712
Mississippi,Texas,767.6508894127594
Mississippi,Utah,2141.69157241379
Mississippi,Vermont,1934.5224709279266
Mississippi,Virginia,1184.2541166801168
Mississippi,Washington,3128.2659602647336
Mississippi,West Virginia,1014.6766740265008
Mississippi,Wisconsin,1282.146145578844
Mississippi,Wyoming,1902.3634417029918
Missouri,Alabama,800.8012499865482
Missouri,Alaska,4769.13156383376
Missouri,Arizona,1795.2058508454236
Missouri,Arkansas,387.8631484446993
Missouri,California,2429.1379174368262
Missouri,Colorado,1130.5750306502368
Missouri,Connecticut,1696.0766085251228
Missouri,Delaware,1453.9783156837068
Missouri,Florida,1543.4018039861276
Missouri,Georgia,985.0725404693395
Missouri,Hawaii,6449.444472629551
Missouri,Idaho,1954.1635602021543
Missouri,Illinois,353.3753251028091
Missouri,Indiana,542.5950698802411
Missouri,Iowa,403.14253510873374
Missouri,Kansas,386.42393264167066
Missouri,Kentucky,672.7121559275569
Missouri,Louisiana,811.387000922778
Missouri,Maine,2020.1164015050192
Missouri,Maryland,1343.2648328408416
Missouri,Massachusetts,1804.2725850395714
Missouri,Michigan,846.9263954718768
Missouri,Minnesota,815.9961345335352
Missouri,Mississippi,677.9343941028147
Missouri,Missouri,0.0
Missouri,Montana,1752.0910480668388
Missouri,Nebraska,590.8498365788352
Missouri,Nevada,2152.9015823808213
Missouri,New Hampshire,1821.8710406045525
Missouri,New Jersey,1538.653673327458
Missouri,New Mexico,1307.5478950065
Missouri,New York,1524.4956392750164
Missouri,North Carolina,1150.8281779238364
Missouri,North Dakota,1177.8215479310481
Missouri,Ohio,845.5725679032819
Missouri,Oklahoma,522.6281856222812
Missouri,Oregon,2556.305698190574
Missouri,Pennsylvania,1313.6173372663893
Missouri,Rhode Island,1799.8637354974971
Missouri,South Carolina,1138.8002031071167
Missouri,South Dakota,881.7201591616179
Missouri,Tennessee,580.5165727906706
Missouri,Texas,953.5898010079047
Missouri,Utah,1691.7783363692558
Missouri,Vermont,1746.0140331120217
Missouri,Virginia,1236.722986734697
Missouri,Washington,2558.817597810459
Missouri,West Virginia,986.3543945812356
Missouri,Wisconsin,683.808553023497
Missouri,Wyoming,1352.755041797334
Montana,Alabama,2541.34179825539
Montana,Alaska,3093.2156692660797
Montana,Arizona,1469.6660487425486
Montana,Arkansas,2009.845314603937
Montana,California,1424.3227410755255
Montana,Colorado,968.9233246516164
Montana,Connecticut,3030.462395937889
Montana,Delaware,2933.3561703049672
Montana,Florida,3285.3483017216413
Montana,Georgia,2736.122311254149
Montana,Hawaii,5094.797987591171
Montana,Idaho,432.461558947325
Montana,Illinois,1868.7643179575673
Montana,Indiana,2097.513323228396
Montana,Iowa,1469.8794784168535
Montana,Kansas,1455.8502428841462
Montana,Kentucky,2343.304748557753
Montana,Louisiana,2364.409907919443
Montana,Maine,3157.6077207002836
Montana,Maryland,2848.8588198143993
Montana,Massachusetts,3095.1113078919225
Montana,Michigan,2063.075426048564
Montana,Minnesota,1276.838162438526
Montana,Mississippi,2360.6918825609096
Montana,Missouri,1752.0910480668388
Montana,Montana,0.0
Montana,Nebraska,1166.5546292269696
Montana,Nevada,1098.485577903125
Montana,New Hampshire,3041.4175176537497
Montana,New Jersey,2958.0888284793564
Montana,New Mexico,1389.030425922175
Montana,New York,2838.775460068924
Montana,North Carolina,2828.746419646281
Montana,North Dakota,808.1950118169642
Montana,Ohio,2329.5831951071104
Montana,Oklahoma,1690.7973343463577
Montana,Oregon,937.7771607773022
Montana,Pennsylvania,2739.5945511333302
Montana,Rhode Island,3121.011360577968
Montana,South Carolina,2866.5344340573215
Montana,South Dakota,904.4336125006307
Montana,Tennessee,2327.426399582088
Montana,Texas,2081.190957608821
Montana,Utah,761.7091204364964
Montana,Vermont,2932.0762477816274
Montana,Virginia,2818.259539543646
Montana,Washington,835.647633733603
Montana,West Virginia,2568.314635781507
Montana,Wisconsin,1643.343047464731
Montana,Wyoming,525.740735997217
Nebraska,Alabama,1374.8851376995906
Nebraska,Alaska,4219.115409620804
Nebraska,Arizona,1421.6826862352461
Nebraska,Arkansas,857.0970228114218
Nebraska,California,1936.786632458059
Nebraska,Colorado,641.5896666434032
Nebraska,Connecticut,2122.7728539477075
Nebraska,Delaware,1937.9247100448604
Nebraska,Florida,2119.1319943184535
Nebraska,Georgia,1575.405828627179
Nebraska,Hawaii,5939.437737779105
Nebraska,Idaho,1367.5061561890013
Nebraska,Illinois,786.6448152786827
Nebraska,Indiana,1024.9981093241802
Nebraska,Iowa,432.1959919506734
Nebraska,Kansas,317.62947264489276
Nebraska,Kentucky,1228.8888196301682
Nebraska,Louisiana,1246.7881233890448
Nebraska,Maine,2373.650037978568
Nebraska,Maryland,1836.1135121280329
Nebraska,Massachusetts,2215.5982879607386
Nebraska,Michigan,1155.8078172240623
Nebraska,Minnesota,618.5317692444786
Nebraska,Mississippi,1203.9923036277576
Nebraska,Missouri,590.8498365788352
Nebraska,Montana,1166.5546292269696
Nebraska,Nebraska,0.0
Nebraska,Nevada,1634.1224020571053
Nebraska,New Hampshire,2202.9451260613114
Nebraska,New Jersey,1998.0660710350521
Nebraska,New Mexico,988.1832123496789
Nebraska,New York,1935.7454981106946
Nebraska,North Carolina,1717.7481733542916
Nebraska,North Dakota,722.3655497952949
Nebraska,Ohio,1307.0535767741692
Nebraska,Oklahoma,629.353535213119
Nebraska,Oregon,1971.1638311716547
Nebraska,Pennsylvania,1768.25035297118
Nebraska,Rhode Island,2224.155685719846
Nebraska,South Carolina,1725.0208430846071
Nebraska,South Dakota,365.8124431838913
Nebraska,Tennessee,1171.0853409650845
Nebraska,Texas,1121.9596730720814
Nebraska,Utah,1151.3773899467676
Nebraska,Vermont,2109.3565223860023
Nebraska,Virginia,1761.9307228828166
Nebraska,Washington,1967.976988656894
Nebraska,West Virginia,1505.4419677704925
Nebraska,Wisconsin,788.3865427992646
Nebraska,Wyoming,768.7479975951607
Nevada,Alabama,2792.8456400091427
Nevada,Alaska,3526.0536081392306
Nevada,Arizona,717.9967757150471
Nevada,Arkansas,2227.1729947931067
Nevada,California,337.38601434059865
Nevada,Colorado,1022.3321330674183
Nevada,Connecticut,3753.245453051757
Nevada,Delaware,3570.5115841903676
Nevada,Florida,3475.2072975769365
Nevada,Georgia,3058.1022105312845
Nevada,Hawaii,4306.361051435367
Nevada,Idaho,693.4424945652422
Nevada,Illinois,2415.3723276677565
Nevada,Indiana,2651.432167605745
Nevada,Iowa,2061.116007715708
Nevada,Kansas,1768.1210571088081
Nevada,Kentucky,2825.221820193718
Nevada,Louisiana,2426.2238617737416
Nevada,Maine,3976.048684833276
Nevada,Maryland,3466.8777029227153
Nevada,Massachusetts,3842.042792397809
Nevada,Michigan,2775.09567559278
Nevada,Minnesota,2072.9424877153997
Nevada,Mississippi,2544.290925984099
Nevada,Missouri,2152.9015823808213
Nevada,Montana,1098.485577903125
Nevada,Nebraska,1634.1224020571053
Nevada,Nevada,0.0
Nevada,New Hampshire,3819.92001111826
Nevada,New Jersey,3632.1721292980387
Nevada,New Mexico,1038.9025025846393
Nevada,New York,3564.367754706038
Nevada,North Carolina,3301.202945001339
Nevada,North Dakota,1734.1942163591402
Nevada,Ohio,2939.9007469615804
Nevada,Oklahoma,1811.4652221598199
Nevada,Oregon,811.7013654724973
Nevada,Pennsylvania,3402.369575224441
Nevada,Rhode Island,3853.609769499115
Nevada,South Carolina,3262.5820823513536
Nevada,South Dakota,1611.198851899762
Nevada,Tennessee,2699.003666126214
Nevada,Texas,1951.9228433261587
Nevada,Utah,491.73230108774067
Nevada,Vermont,3720.852298277719
Nevada,Virginia,3381.403606620659
Nevada,Washington,1073.058062758883
Nevada,West Virginia,3126.3320753400417
Nevada,Wisconsin,2374.3582359822135
Nevada,Wyoming,960.2791246506556
New Hampshire,Alabama,1777.257007065131
New Hampshire,Alaska,5425.084017268199
New Hampshire,Arizona,3592.4499029655885
New Hampshire,Arkansas,2018.5946948022317
New Hampshire,California,4134.010891893746
New Hampshire,Colorado,2843.842385266634
New Hampshire,Connecticut,228.2448321831756
New Hampshire,Delaware,565.2889009920857
New Hampshire,Florida,1966.7584114250262
New Hampshire,Georgia,1563.4051246984868
New Hampshire,Hawaii,8098.624649785689
New Hampshire,Idaho,3403.9831819458855
New Hampshire,Illinois,1480.0728193303755
New Hampshire,Indiana,1283.2968176515872
New Hampshire,Iowa,1770.8039987650259
New Hampshire,Kansas,2173.3265572178293
New Hampshire,Kentucky,1278.6536454890756
New Hampshire,Louisiana,2246.453086087003
New Hampshire,Maine,222.40938440294784
New Hampshire,Maryland,655.5560251390307
New Hampshire,Massachusetts,135.9864845300963
New Hampshire,Michigan,1047.5854436899817
New Hampshire,Minnesota,1781.3505232832554
New Hampshire,Mississippi,1976.0542698071963
New Hampshire,Missouri,1821.8710406045525
New Hampshire,Montana,3041.4175176537497
New Hampshire,Nebraska,2202.9451260613114
New Hampshire,Nevada,3819.92001111826
New Hampshire,New Hampshire,0.0
New Hampshire,New Jersey,427.74510075277624
New Hampshire,New Mexico,3115.8017459253224
New Hampshire,New York,311.00153396839977
New Hampshire,North Carolina,1119.9138572228317
New Hampshire,North Dakota,2233.624997775713
New Hampshire,Ohio,986.7049559796109
New Hampshire,Oklahoma,2335.2617674706976
New Hampshire,Oregon,3976.604140439091
New Hampshire,Pennsylvania,564.5663639004011
New Hampshire,Rhode Island,197.10089187430586
New Hampshire,South Carolina,1340.9135077011358
New Hampshire,South Dakota,2226.195476461601
New Hampshire,Tennessee,1550.414487440802
New Hampshire,Texas,2666.437855448013
New Hampshire,Utah,3328.831107678558
New Hampshire,Vermont,113.34180871496683
New Hampshire,Virginia,842.4904858643803
New Hampshire,Washington,3854.721318221594
New Hampshire,West Virginia,961.5668779270682
New Hampshire,Wisconsin,1447.731469310571
New Hampshire,Wyoming,2880.9361005307615
New Jersey,Alabama,1374.8865593247613
New Jersey,Alaska,5548.032958601357
New Jersey,Arizona,3333.2972723917937
New Jersey,Arkansas,1676.8149098901072
New Jersey,California,3931.685382990263
New Jersey,Colorado,2626.136647088172
New Jersey,Connecticut,207.05593054696283
New Jersey,Delaware,137.80616744481478
New Jersey,Florida,1541.1779908915914
New Jersey,Georgia,1145.1050084911105
New Jersey,Hawaii,7936.320569079751
New Jersey,Idaho,3285.101918244518
New Jersey,Illinois,1225.3026150224084
New Jersey,Indiana,999.5277050003734
New Jersey,Iowa,1573.5728150275966
New Jersey,Kansas,1913.332245172811
New Jersey,Kentucky,924.3622975303455
New Jersey,Louisiana,1861.3211142434889
New Jersey,Maine,645.1796654711144
New Jersey,Maryland,238.73034440226314
New Jersey,Massachusetts,329.6238793341613
New Jersey,Michigan,895.2367231666153
New Jersey,Minnesota,1681.6624063056706
New Jersey,Mississippi,1591.0981175167547
New Jersey,Missouri,1538.653673327458
New Jersey,Montana,2958.0888284793564
